"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","Stances","unk_320_2","StancesNot","unk_320_3","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_zhCN","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_Unk","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk2","Name_Lang_Unk3","Name_Lang_Unk4","Name_Lang_Unk5","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_zhCN","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_Unk","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk2","NameSubtext_Lang_Unk3","NameSubtext_Lang_Unk4","NameSubtext_Lang_Unk5","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_zhCN","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_Unk","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk2","Description_Lang_Unk3","Description_Lang_Unk4","Description_Lang_Unk5","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_zhCN","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_Unk","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk2","AuraDescription_Lang_Unk3","AuraDescription_Lang_Unk4","AuraDescription_Lang_Unk5","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"12832","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","131136","0","6","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1459","0","50","Polearm Specialization","","","","","","","","","","","","","","","","16712190","Rank 4","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Polearms by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12833","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","131136","0","6","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1459","0","50","Polearm Specialization","","","","","","","","","","","","","","","","16712190","Rank 5","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Polearms by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12292","0","0","0","262160","0","0","0","0","0","0","0","65536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30000","0","0","0","0","20","100","5","0","0","1","18","1","300","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211","0","515","0","50","Sweeping Strikes","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Your next $n melee attacks strike an additional nearby opponent.","","","","","","","","","","","","","","","","16712190","Your next $n melee attacks strike an additional nearby opponent.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12945","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","1","1","0","0","0","0","0","499","0","0","0","0","1","1","0","0","0","0","0","0","0","107","107","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","4096","4096","0","0","0","0","0","0","0","0","0","28","0","50","Improved Shield Block","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Allows your Shield Block ability to block an additional attack and increases the duration by $/1000;S2 second.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12307","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","1","1","0","0","0","0","0","999","0","0","0","0","1","1","0","0","0","0","0","0","0","107","107","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","4096","4096","0","0","0","0","0","0","0","0","0","28","0","50","Improved Shield Block","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Allows your Shield Block ability to block an additional attack and increases the duration by $/1000;S2 second.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12944","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","1","1","0","0","0","0","0","1999","0","0","0","0","1","1","0","0","0","0","0","0","0","107","107","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","4096","4096","0","0","0","0","0","0","0","0","0","28","0","50","Improved Shield Block","","","","","","","","","","","","","","","","16712190","Rank 3","","","","","","","","","","","","","","","","16712190","Allows your Shield Block ability to block an additional attack and increases the duration by $/1000;s2 seconds.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12302","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","0","0","0","-1001","0","0","0","0","0","1","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","32768","0","0","0","0","0","0","0","0","0","0","24","0","50","Improved Taunt","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Reduces the cooldown of your Taunt ability by $/1000;s1 sec.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"12765","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","0","0","0","-2001","0","0","0","0","0","1","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","32768","0","0","0","0","0","0","0","0","0","0","24","0","50","Improved Taunt","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Reduces the cooldown of your Taunt ability by $/1000;s1 sec.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"13707","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8192","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756","0","50","Fist Weapon Specialization","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Fist Weapons by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"13966","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8192","0","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756","0","50","Fist Weapon Specialization","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Fist Weapons by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"13967","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8192","0","6","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756","0","50","Fist Weapon Specialization","","","","","","","","","","","","","","","","16712190","Rank 3","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Fist Weapons by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"13968","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8192","0","6","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756","0","50","Fist Weapon Specialization","","","","","","","","","","","","","","","","16712190","Rank 4","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Fist Weapons by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"13969","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8192","0","6","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756","0","50","Fist Weapon Specialization","","","","","","","","","","","","","","","","16712190","Rank 5","","","","","","","","","","","","","","","","16712190","Increases your chance to get a critical strike with Fist Weapons by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"18544","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","107","108","108","0","0","0","0","0","0","0","0","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","139993232","5775504","10518528","0","0","0","0","0","0","0","0","340","0","0","Force of Will","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"18547","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","107","108","108","0","0","0","0","0","0","0","0","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","139993232","5775504","10518528","0","0","0","0","0","0","0","0","340","0","0","Force of Will","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"18548","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","2","2","2","0","0","0","1","1","1","0","0","0","0","0","0","107","108","108","0","0","0","0","0","0","0","0","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","139993232","5775504","10518528","0","0","0","0","0","0","0","0","340","0","0","Force of Will","","","","","","","","","","","","","","","","16712190","Rank 3","","","","","","","","","","","","","","","","16712190","Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"18549","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","3","3","3","0","0","0","1","1","1","0","0","0","0","0","0","107","108","108","0","0","0","0","0","0","0","0","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","139993232","5775504","10518528","0","0","0","0","0","0","0","0","340","0","0","Force of Will","","","","","","","","","","","","","","","","16712190","Rank 4","","","","","","","","","","","","","","","","16712190","Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"18550","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","4","4","4","0","0","0","1","1","1","0","0","0","0","0","0","107","108","108","0","0","0","0","0","0","0","0","0","0","0","0","7","0","22","0","0","0","0","0","0","0","0","0","139993232","5775504","10518528","0","0","0","0","0","0","0","0","340","0","0","Force of Will","","","","","","","","","","","","","","","","16712190","Rank 5","","","","","","","","","","","","","","","","16712190","Increases your spell damage by $s1% and the critical strike chance of your offensive spells by $s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15268","0","0","0","464","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","87376","2","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","Blackout","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Gives your Shadow damage spells a $h% chance to stun the target for $15269d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15323","0","0","0","464","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","87376","4","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","Blackout","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Gives your Shadow damage spells a $h% chance to stun the target for $15269d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15324","0","0","0","464","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","87376","6","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","Blackout","","","","","","","","","","","","","","","","16712190","Rank 3","","","","","","","","","","","","","","","","16712190","Gives your Shadow damage spells a $h% chance to stun the target for $15269d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15325","0","0","0","464","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","87376","8","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","Blackout","","","","","","","","","","","","","","","","16712190","Rank 4","","","","","","","","","","","","","","","","16712190","Gives your Shadow damage spells a $h% chance to stun the target for $15269d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15326","0","0","0","464","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","87376","10","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","Blackout","","","","","","","","","","","","","","","","16712190","Rank 5","","","","","","","","","","","","","","","","16712190","Gives your Shadow damage spells a $h% chance to stun the target for $15269d.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"29062","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","680","33","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1931","0","0","Eye of the Storm","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Gives you a $h% chance to gain the Focused Casting effect that lasts for $29063d after being the victim of a melee or ranged critical strike.  The Focused Casting effect prevents you from losing casting time when taking damage.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
